"site","zone","transect","plot","dist.on.transect","ID","treatment","herb.treat","tussock.treat","organic.depth","non.vascular","moss","lichen","mineral","organic","rock","shrub","excrement","forb","graminoid","vegetation..sum.of.shrub..gram..forb.","litter","other","total","nat.seedling.sp.y0","nat.seedling.count.y0","nat.seedling.sp.y1","nat.seedling.count.y1","nat.seedling.sp.y2","nat.seedling.count.y2","exp.seedling.sp","exp.seedling.count.y1","exp.seedling.count.y2","exp.seedling.count.y3","exp.seedling.dead","exp.seedling.missing","germ.y1","surv.yr1","germ.y2","surv.yr2","dead.yr2","surv.seedlings.yr2","tot.surv.yr2","germ.y3","surv.yr3","utm.zone","easting","northing","plot.photo","scar.photo","date.seeded","date.counted.yr1","date.counted.yr2","date.counted.yr3","comment","provenance","start.year","exp.duration","subplot","uniquePlot","seedT","scarT","seeds.per.plot"
"Wolf Creek","AT",2.2,"17b",598,"","2","","",8,NA,1,25,0,"20",NA,53,NA,0,1,NA,NA,54,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SALP17.jpg",NA,NA,"","","","","",2014,1,NA,"Wolf Creek_AT_2.2_17b",0,0,50
"Wolf Creek","AT",2.2,"18b",598,"","2","","",5,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SALP18.jpg",NA,NA,"","","","","",2014,1,NA,"Wolf Creek_AT_2.2_18b",0,0,50
"Wolf Creek","AT",2.2,"19b",680,"","4","","",4,NA,0,14,0,"30",NA,51,NA,1,4,NA,NA,56,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SALP19.jpg",NA,NA,"","","","","",2014,1,NA,"Wolf Creek_AT_2.2_19b",0,0,50
"Wolf Creek","AT",2.2,"20b",680,"","4","","",2,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SALP20.jpg",NA,NA,"","","","","",2014,1,NA,"Wolf Creek_AT_2.2_20b",0,0,50
"Wolf Creek","AT",2.3,"1c",727,"","3","","",5,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SALP1.jpg",NA,NA,"","","","","",2014,1,NA,"Wolf Creek_AT_2.3_1c",0,0,50
"Wolf Creek","AT",2.3,"2c",727,"","3","","",4,NA,44,2,0,"40",NA,0,NA,0,14,NA,NA,14,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SALP2.jpg",NA,NA,"","","","","",2014,1,NA,"Wolf Creek_AT_2.3_2c",0,0,50
"Wolf Creek","AT",2.3,"3c",790,"","1","","",4,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SALP3.jpg",NA,NA,"","","","","",2014,1,NA,"Wolf Creek_AT_2.3_3c",0,0,50
"Wolf Creek","AT",2.3,"4c",790,"","1","","",11,NA,0,48,0,"25",NA,27,NA,0,0,NA,NA,27,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SALP4.jpg",NA,NA,"","","","","",2014,1,NA,"Wolf Creek_AT_2.3_4c",0,0,50
"Wolf Creek","AT",2.3,"5c",871,"","2","","",6,NA,1,36,0,"15",NA,40,NA,6,3,NA,NA,49,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SALP5.jpg",NA,NA,"","","","","",2014,1,NA,"Wolf Creek_AT_2.3_5c",0,0,50
"Wolf Creek","AT",2.3,"6c",871,"","2","","",9,NA,0,35,0,"21",NA,35,NA,4,5,NA,NA,44,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SALP6.jpg",NA,NA,"","","","","",2014,1,NA,"Wolf Creek_AT_2.3_6c",0,0,50
"Wolf Creek","AT",2.3,"7c",974,"","1","","",2,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SALP7.jpg",NA,NA,"","","","","",2014,1,NA,"Wolf Creek_AT_2.3_7c",0,0,50
"Wolf Creek","AT",2.3,"8c",974,"","1","","",7,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SALP8.jpg",NA,NA,"","","","","",2014,1,NA,"Wolf Creek_AT_2.3_8c",0,0,50
"Wolf Creek","AT",2.3,"9c",1035,"","4","","",8,NA,0,4,0,"15",NA,78,NA,0,3,NA,NA,81,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SALP9.jpg",NA,NA,"","","","","",2014,1,NA,"Wolf Creek_AT_2.3_9c",0,0,50
"Wolf Creek","AT",2.3,"10c",1035,"","4","","",1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SALP10.jpg",NA,NA,"","","","","",2014,1,NA,"Wolf Creek_AT_2.3_10c",0,0,50
"Wolf Creek","AT",2.3,"11c",1100,"","3","","",7,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SALP11.jpg",NA,NA,"","","","","",2014,1,NA,"Wolf Creek_AT_2.3_11c",0,0,50
"Wolf Creek","AT",2.3,"12c",1100,"","3","","",6,NA,0,9,0,"25",NA,54,NA,2,10,NA,NA,66,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SALP12.jpg",NA,NA,"","","","","",2014,1,NA,"Wolf Creek_AT_2.3_12c",0,0,50
"Wolf Creek","AT",2.3,"13c",1176,"","2","","",10,NA,0,9,0,"10",NA,78,NA,0,3,NA,NA,81,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SALP13.jpg",NA,NA,"","","","","",2014,1,NA,"Wolf Creek_AT_2.3_13c",0,0,50
"Wolf Creek","AT",2.3,"14c",1176,"","2","","",7,NA,0,10,0,"22",NA,55,NA,10,3,NA,NA,68,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SALP14.jpg",NA,NA,"","","","","",2014,1,NA,"Wolf Creek_AT_2.3_14c",0,0,50
"Wolf Creek","AT",2.3,"15c",1268,"","4","","",9,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SALP15.jpg",NA,NA,"","","","","",2014,1,NA,"Wolf Creek_AT_2.3_15c",0,0,50
"Wolf Creek","AT",2.3,"16c",1268,"","4","","",4,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SALP16.jpg",NA,NA,"","","","","",2014,1,NA,"Wolf Creek_AT_2.3_16c",0,0,50
"Wolf Creek","AT",2.3,"17c",1343,"","1","","",4,NA,0,15,0,"25",NA,54,NA,1,5,NA,NA,60,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SALP17.jpg",NA,NA,"","","","","",2014,1,NA,"Wolf Creek_AT_2.3_17c",0,0,50
"Wolf Creek","AT",2.3,"18c",1343,"","1","","",8,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SALP18.jpg",NA,NA,"","","","","",2014,1,NA,"Wolf Creek_AT_2.3_18c",0,0,50
"Wolf Creek","AT",2.3,"19c",1457,"","3","","",9,NA,0,41,0,"31",NA,22,NA,2,4,NA,NA,29,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SALP19.jpg",NA,NA,"","","","","",2014,1,NA,"Wolf Creek_AT_2.3_19c",0,0,50
"Wolf Creek","AT",2.3,"20c",1457,"","3","","",13,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SALP20.jpg",NA,NA,"","","","","",2014,1,NA,"Wolf Creek_AT_2.3_20c",0,0,50
"Canol Trail","AT",1.1,"1701a",13,"","2","","",16,NA,36,16,0,"20",NA,10,NA,17,2,NA,NA,29,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1701.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.1_1701a",0,0,50
"Canol Trail","AT",1.1,"1702a",130,"","4","","",11,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1702.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.1_1702a",0,0,50
"Canol Trail","AT",1.1,"1703a",226,"","1","","",12,NA,48,9,0,"7",NA,9,NA,21,7,NA,NA,37,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1703.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.1_1703a",0,0,50
"Canol Trail","AT",1.1,"1704a",308,"","3","","",16,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1704.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.1_1704a",0,0,50
"Canol Trail","AT",1.1,"1705a",431,"","2","","",14,NA,38,3,0,"8",NA,13,NA,25,13,NA,NA,51,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1705.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.1_1705a",0,0,50
"Canol Trail","AT",1.1,"1706a",536,"","4","","",11,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1706.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.1_1706a",0,0,50
"Canol Trail","AT",1.1,"1707a",644,"","1","","",11,NA,44,11,0,"14",NA,9,NA,15,7,NA,NA,31,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1707.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.1_1707a",0,0,50
"Canol Trail","AT",1.1,"1708a",769,"","3","","",15,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1708.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.1_1708a",0,0,50
"Canol Trail","AT",1.1,"1709a",896,"","2","","",19,NA,34,10,0,"20",NA,4,NA,20,12,NA,NA,35,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1709.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.1_1709a",0,0,50
"Canol Trail","AT",1.1,"1710a",959,"","4","","",15,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1710.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.1_1710a",0,0,50
"Canol Trail","AT",1.1,"1711a",1086,"","1","","",11,NA,19,14,0,"31",NA,7,NA,27,3,NA,NA,36,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1711.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.1_1711a",0,0,50
"Canol Trail","AT",1.1,"1712a",1184,"","3","","",12,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1712.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.1_1712a",0,0,50
"Canol Trail","AT",1.1,"1713a",1294,"","2","","",15,NA,48,2,0,"20",NA,4,NA,24,1,NA,NA,29,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1713.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.1_1713a",0,0,50
"Canol Trail","AT",1.1,"1714a",1415,"","4","","",13,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1714.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.1_1714a",0,0,50
"Canol Trail","AT",1.1,"1715a",1521,"","1","","",10,NA,2,5,0,"7",NA,79,NA,6,2,NA,NA,87,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1715.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.1_1715a",0,0,50
"Canol Trail","AT",1.1,"1716a",1588,"","3","","",11,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1716.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.1_1716a",0,0,50
"Canol Trail","AT",1.1,"1717a",1707,"","2","","",16,NA,49,9,0,"17",NA,10,NA,11,4,NA,NA,25,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1717.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.1_1717a",0,0,50
"Canol Trail","AT",1.1,"1718a",1793,"","4","","",11,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1718.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.1_1718a",0,0,50
"Canol Trail","AT",1.1,"1719a",1845,"","1","","",20,NA,21,7,0,"20",NA,8,NA,41,2,NA,NA,52,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1719.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.1_1719a",0,0,50
"Canol Trail","AT",1.1,"1720a",1937,"","3","","",11,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1720.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.1_1720a",0,0,50
"Canol Trail","AT",1.2,"1701b",13,"","2","","",16,NA,36,16,0,"20",NA,10,NA,17,2,NA,NA,29,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1701.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.2_1701b",0,0,50
"Canol Trail","AT",1.2,"1702b",130,"","4","","",11,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1702.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.2_1702b",0,0,50
"Canol Trail","AT",1.2,"1703b",226,"","1","","",12,NA,48,9,0,"7",NA,9,NA,21,7,NA,NA,37,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1703.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.2_1703b",0,0,50
"Canol Trail","AT",1.2,"1704b",308,"","3","","",16,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1704.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.2_1704b",0,0,50
"Canol Trail","AT",1.2,"1705b",431,"","2","","",14,NA,38,3,0,"8",NA,13,NA,25,13,NA,NA,51,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1705.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.2_1705b",0,0,50
"Canol Trail","AT",1.2,"1706b",536,"","4","","",11,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1706.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.2_1706b",0,0,50
"Canol Trail","AT",1.2,"1707b",644,"","1","","",11,NA,44,11,0,"14",NA,9,NA,15,7,NA,NA,31,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1707.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.2_1707b",0,0,50
"Canol Trail","AT",1.2,"1708b",769,"","3","","",15,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1708.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.2_1708b",0,0,50
"Canol Trail","AT",1.2,"1709b",896,"","2","","",19,NA,34,10,0,"20",NA,4,NA,20,12,NA,NA,35,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1709.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.2_1709b",0,0,50
"Canol Trail","AT",1.2,"1710b",959,"","4","","",15,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1710.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.2_1710b",0,0,50
"Canol Trail","AT",1.2,"1711b",1086,"","1","","",11,NA,19,14,0,"31",NA,7,NA,27,3,NA,NA,36,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1711.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.2_1711b",0,0,50
"Canol Trail","AT",1.2,"1712b",1184,"","3","","",12,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1712.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.2_1712b",0,0,50
"Canol Trail","AT",1.2,"1713b",1294,"","2","","",15,NA,48,2,0,"20",NA,4,NA,24,1,NA,NA,29,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1713.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.2_1713b",0,0,50
"Canol Trail","AT",1.2,"1714b",1415,"","4","","",13,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1714.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.2_1714b",0,0,50
"Canol Trail","AT",1.2,"1715b",1521,"","1","","",10,NA,2,5,0,"7",NA,79,NA,6,2,NA,NA,87,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1715.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.2_1715b",0,0,50
"Canol Trail","AT",1.2,"1716b",1588,"","3","","",11,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1716.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.2_1716b",0,0,50
"Canol Trail","AT",1.2,"1717b",1707,"","2","","",16,NA,49,9,0,"17",NA,10,NA,11,4,NA,NA,25,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1717.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.2_1717b",0,0,50
"Canol Trail","AT",1.2,"1718b",1793,"","4","","",11,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1718.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.2_1718b",0,0,50
"Canol Trail","AT",1.2,"1719b",1845,"","1","","",20,NA,21,7,0,"20",NA,8,NA,41,2,NA,NA,52,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1719.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.2_1719b",0,0,50
"Canol Trail","AT",1.2,"1720b",1937,"","3","","",11,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"9V",NA,NA,"1720.jpg",NA,NA,"","","","","",2014,1,NA,"Canol Trail_AT_1.2_1720b",0,0,50
"Canol Trail","AT",2.1,"401a",13,"","2","","",18,NA,14,1,0,"16",NA,45,NA,4,19,NA,NA,69,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,12,NA,3,NA,NA,NA,NA,NA,"9V",NA,NA,"401.jpg",NA,NA,"","","","","",2013,2,NA,"Canol Trail_AT_2.1_401a",0,0,50
"Canol Trail","AT",2.1,"402a",130,"","1","","",7,NA,6,1,0,"30",NA,51,NA,7,5,NA,NA,63,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"9V",NA,NA,"402.jpg",NA,NA,"","","","","",2013,2,NA,"Canol Trail_AT_2.1_402a",0,0,50
"Canol Trail","AT",2.1,"403a",226,"","4","","",13,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,NA,NA,NA,NA,NA,"9V",NA,NA,"403.jpg",NA,NA,"","","","","",2013,2,NA,"Canol Trail_AT_2.1_403a",0,0,50
"Canol Trail","AT",2.1,"404a",308,"","3","","",17,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"9V",NA,NA,"404.jpg",NA,NA,"","","","","",2013,2,NA,"Canol Trail_AT_2.1_404a",0,0,50
"Canol Trail","AT",2.1,"405a",431,"","2","","",17,NA,27,2,0,"40",NA,10,NA,9,12,NA,NA,31,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,13,NA,3,NA,NA,NA,NA,NA,"9V",NA,NA,"405.jpg",NA,NA,"","","","","",2013,2,NA,"Canol Trail_AT_2.1_405a",0,0,50
"Canol Trail","AT",2.1,"406a",536,"","4","","",13,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0,NA,NA,NA,NA,NA,"9V",NA,NA,"406.jpg",NA,NA,"","","","","",2013,2,NA,"Canol Trail_AT_2.1_406a",0,0,50
"Canol Trail","AT",2.1,"407a",644,"","1","","",14,NA,3,1,0,"55",NA,25,NA,12,4,NA,NA,41,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"9V",NA,NA,"407.jpg",NA,NA,"","","","","",2013,2,NA,"Canol Trail_AT_2.1_407a",0,0,50
