"site","zone","transect","plot","dist.on.transect","ID","treatment","herb.treat","tussock.treat","organic.depth","non.vascular","moss","lichen","mineral","organic","rock","shrub","excrement","forb","graminoid","vegetation..sum.of.shrub..gram..forb.","litter","other","total","nat.seedling.sp.y0","nat.seedling.count.y0","nat.seedling.sp.y1","nat.seedling.count.y1","nat.seedling.sp.y2","nat.seedling.count.y2","exp.seedling.sp","exp.seedling.count.y1","exp.seedling.count.y2","exp.seedling.count.y3","exp.seedling.dead","exp.seedling.missing","germ.y1","surv.yr1","germ.y2","surv.yr2","dead.yr2","surv.seedlings.yr2","tot.surv.yr2","germ.y3","surv.yr3","utm.zone","easting","northing","plot.photo","scar.photo","date.seeded","date.counted.yr1","date.counted.yr2","date.counted.yr3","comment","provenance","start.year","exp.duration"
"Wolf Creek","T","6.2","2b","100.00","","4","","","31.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR2.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.2","3b","173.00","","1","","","20.00",NA,"0","0","0","36",NA,"64",NA,"0","0",NA,NA,"64","100","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR3.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.2","4b","240.00","","3","","","17.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR4.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.2","5b","323.00","","2","","","13.00",NA,"0","0","0","96",NA,"4",NA,"0","0",NA,NA,"4","100","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR5.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.2","6b","400.00","","4","","","14.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR6.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.2","7b","467.00","","1","","","3.00",NA,"0","0","0","71",NA,"20",NA,"9","0",NA,NA,"29","100","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR7.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.2","8b","530.00","","3","","","2.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR8.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.2","9b","598.00","","2","","","6.00",NA,"0","4","8","83",NA,"2",NA,"3","0",NA,NA,"6","100","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR9.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.2","10b","680.00","","4","","","3.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR10.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.2","11b","727.00","","3","","","7.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR11.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.2","12b","790.00","","1","","","12.00",NA,"0","0","0","93",NA,"7",NA,"0","0",NA,NA,"7","100","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR12.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.2","13b","871.00","","4","","","36.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR13.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.2","14b","974.00","","2","","","10.00",NA,"0","0","0","90",NA,"6",NA,"4","0",NA,NA,"10","100","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR14.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.2","15b","1035.00","","3","","","7.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR15.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.2","16b","1100.00","","1","","","26.00",NA,"20","0","0","77",NA,"1",NA,"2","0",NA,NA,"3","100","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR16.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.2","17b","1176.00","","4","","","13.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR17.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.2","18b","1268.00","","2","","","10.00",NA,"0","0","0","95",NA,"3",NA,"2","0",NA,NA,"5","100","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR18.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.2","19b","1343.00","","3","","","7.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR19.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.2","20b","1457.00","","1","","","15.00",NA,"0","0","0","93",NA,"7",NA,"0","0",NA,NA,"7","100","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR20.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.3","1c","33.00","","2","","","11.00",NA,"0","0","0","89",NA,"11",NA,"0","0",NA,NA,"11","100","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR1.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.3","2c","100.00","","4","","","18.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR2.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.3","3c","173.00","","1","","","4.00",NA,"0","0","0","69",NA,"31",NA,"0","0",NA,NA,"31","100","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR3.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.3","4c","240.00","","3","","","11.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR4.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.3","5c","323.00","","2","","","10.00",NA,"0","0","0","90",NA,"8",NA,"1","1",NA,NA,"10","100","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR5.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.3","6c","400.00","","4","","","5.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR6.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.3","7c","467.00","","1","","","6.00",NA,"0","0","0","91",NA,"8",NA,"1","0",NA,NA,"9","100","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR7.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.3","8c","530.00","","3","","","11.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR8.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.3","9c","598.00","","2","","","14.00",NA,"0","2","40","43",NA,"0",NA,"15","0",NA,NA,"15","100","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR9.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.3","10c","680.00","","4","","","13.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR10.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.3","11c","727.00","","3","","","13.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR11.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.3","12c","790.00","","1","","","9.00",NA,"0","0","0","96",NA,"2",NA,"2","0",NA,NA,"4","100","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR12.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.3","13c","871.00","","4","","","5.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR13.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.3","14c","974.00","","2","","","14.00",NA,"0","0","0","79",NA,"8",NA,"13","0",NA,NA,"21","100","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR14.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.3","15c","1035.00","","3","","","18.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR15.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.3","16c","1100.00","","1","","","14.00",NA,"1","0","0","93",NA,"5",NA,"1","0",NA,NA,"6","100","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR16.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.3","17c","1176.00","","4","","","20.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR17.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.3","18c","1268.00","","2","","","22.00",NA,"0","0","0","90",NA,"5",NA,"5","0",NA,NA,"10","100","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR18.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.3","19c","1343.00","","3","","","20.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR19.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","T","6.3","20c","1457.00","","1","","","11.00",NA,"2","0","0","89",NA,"6",NA,"3","0",NA,NA,"9","100","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"SSHR20.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.1","584a","31.00","","4","","","24.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"584.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.1","585a","155.00","","2","","","12.00",NA,"51","36","0","12",NA,"1",NA,"0","0",NA,NA,"1","100","Abies lasiocarpa","28","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"585.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.1","586a","282.00","","3","","","9.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"586.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.1","587a","397.00","","1","","","15.00",NA,"61","26","0","12",NA,"0",NA,"0","0",NA,NA,"0","100","Abies lasiocarpa","9","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"587.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.1","588a","474.00","","2","","","16.00",NA,"62","29","0","8",NA,"1",NA,"0","0",NA,NA,"1","100","Abies lasiocarpa","8","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"588.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.1","589a","578.00","","1","","","14.00",NA,"63","25","0","7",NA,"4",NA,"0","0",NA,NA,"4","100","Abies lasiocarpa","2","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"589.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.1","590a","693.00","","3","","","11.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"590.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.1","591a","794.00","","4","","","13.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"591.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.1","592a","863.00","","2","","","11.00",NA,"78","17","0","3",NA,"2",NA,"0","0",NA,NA,"2","100","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"592.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.1","593a","934.00","","4","","","10.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"593.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.1","594a","1078.00","","3","","","15.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"594.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.1","595a","1181.00","","1","","","25.00",NA,"82","1","0","4",NA,"13",NA,"0","0",NA,NA,"13","100","Abies lasiocarpa","1","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"595.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.1","596a","1239.00","","2","","","16.00",NA,"61","3","0","12",NA,"24",NA,"0","0",NA,NA,"24","100","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"596.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.1","597a","1380.00","","1","","","15.00",NA,"60","17","0","15",NA,"7",NA,"0","0",NA,NA,"7","100","Abies lasiocarpa","4","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"597.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.1","598a","1469.00","","4","","","20.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"598.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.1","599a","1544.00","","3","","","10.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"599.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.1","600a","1640.00","","2","","","18.00",NA,"56","25","0","6",NA,"12",NA,"1","0",NA,NA,"13","100","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"600.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.1","601a","1732.00","","4","","","17.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"601.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.1","602a","1854.00","","1","","","20.00",NA,"25","46","0","13",NA,"10",NA,"6","0",NA,NA,"16","100","Abies lasiocarpa","2","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"602.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.1","603a","1992.00","","3","","","18.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"603.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.2","584b","31.00","","4","","","24.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"584.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.2","585b","155.00","","2","","","12.00",NA,"51","36","0","12",NA,"1",NA,"0","0",NA,NA,"1","100","Abies lasiocarpa","28","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"585.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.2","586b","282.00","","3","","","9.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"586.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.2","587b","397.00","","1","","","15.00",NA,"61","26","0","12",NA,"0",NA,"0","0",NA,NA,"0","100","Abies lasiocarpa","9","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"587.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.2","588b","474.00","","2","","","16.00",NA,"62","29","0","8",NA,"1",NA,"0","0",NA,NA,"1","100","Abies lasiocarpa","8","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"588.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.2","589b","578.00","","1","","","14.00",NA,"63","25","0","7",NA,"4",NA,"0","0",NA,NA,"4","100","Abies lasiocarpa","2","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"589.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.2","590b","693.00","","3","","","11.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"590.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.2","591b","794.00","","4","","","13.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"591.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.2","592b","863.00","","2","","","11.00",NA,"78","17","0","3",NA,"2",NA,"0","0",NA,NA,"2","100","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"592.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.2","593b","934.00","","4","","","10.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"593.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.2","594b","1078.00","","3","","","15.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"594.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.2","595b","1181.00","","1","","","25.00",NA,"82","1","0","4",NA,"13",NA,"0","0",NA,NA,"13","100","Abies lasiocarpa","1","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"595.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.2","596b","1239.00","","2","","","16.00",NA,"61","3","0","12",NA,"24",NA,"0","0",NA,NA,"24","100","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"596.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.2","597b","1380.00","","1","","","15.00",NA,"60","17","0","15",NA,"7",NA,"0","0",NA,NA,"7","100","Abies lasiocarpa","4","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"597.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.2","598b","1469.00","","4","","","20.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"598.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.2","599b","1544.00","","3","","","10.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"599.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.2","600b","1640.00","","2","","","18.00",NA,"56","25","0","6",NA,"12",NA,"1","0",NA,NA,"13","100","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"600.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.2","601b","1732.00","","4","","","17.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"601.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.2","602b","1854.00","","1","","","20.00",NA,"25","46","0","13",NA,"10",NA,"6","0",NA,NA,"16","100","Abies lasiocarpa","2","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"602.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.2","603b","1992.00","","3","","","18.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"603.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.3","584c","31.00","","4","","","24.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"25",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"584.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.3","585c","155.00","","2","","","12.00",NA,"56","33","0","8",NA,"3",NA,"0","0",NA,NA,"3","100","Abies lasiocarpa","6","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"585.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.3","586c","282.00","","3","","","9.00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"100","0","","0","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"586.jpg",NA,"","","","","","","2014","1"
"Wolf Creek","F","7.3","587c","397.00","","1","","","15.00",NA,"51","42","0","6",NA,"1",NA,"0","0",NA,NA,"1","100","Abies lasiocarpa","8","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"8V",NA,NA,"587.jpg",NA,"","","","","","","2014","1"
